lng,lat,farm,secret,server,ident
-118.914748,34.069577,9,011082dd67,8533,8614468683
-118.913245,34.066886,9,ea1641251c,8389,8614455351
-118.913598,34.071377,9,f55d74255e,8545,8615577558
-118.917164,34.068772,9,24001ec79c,8398,8615574334
-118.913323,34.066802,9,ff5df0ddb1,8403,8614458725
-118.912051,34.074213,9,aab4ba0600,8251,8615578576
-118.913356,34.066747,9,ae164f9a28,8122,8615567526
-118.917084,34.068655,9,4c129feb61,8520,8614465665
-118.913245,34.066886,9,e36e0d20db,8405,8615561632
-118.913323,34.066802,9,d69e0a18e2,8542,8614457655
-118.912498,34.074655,9,6d6d5807a4,8400,8614472827
-118.916181,34.063738,9,da156fe73d,8538,8615572180
-118.912839,34.062944,9,aefa4c0694,8524,8615570908
-118.912498,34.074655,9,eb0117e34c,8126,8615579514
-118.912839,34.062944,9,c25279f2e7,8113,8615570036
-118.910334,34.066913,9,80e077f46d,8383,8615550050
-118.909645,34.063983,9,84ed394bc3,8125,8614444593
-118.90967,34.064027,9,1bd52d62e9,8115,8614443571
-118.909456,34.063847,9,b5d8444b37,8523,8615553038
-118.913198,34.066958,9,36b6cd7c45,8403,8614451811
-118.910898,34.065391,9,e55485fbe2,8405,8615557070
-118.9132,34.066913,9,516a861b88,8530,8614452903
-118.910898,34.065391,9,dae54b02df,8242,8614450621
-118.910898,34.065391,9,026e39d6ea,8537,8615556092
-118.910839,34.065316,9,2063d5d4d4,8108,8614446549
-118.910334,34.066913,9,73712b6cb3,8404,8614441319
-118.910839,34.065316,9,0b414677bf,8119,8614447601
-118.925585,34.04521,9,bdf643f3fc,8386,8615159284
-118.925156,34.045387,9,cfd26ddc67,8121,8614052895
-118.925585,34.045432,9,813872d2d9,8125,8614050105
-118.924598,34.045263,9,57956b1f1d,8536,8614049047
-118.936696,34.045389,9,7f2fef1b4c,8389,8614489044
-118.936696,34.045389,9,8eef1ea11d,8252,8613379915
-118.936696,34.045389,9,22447f4a10,8399,8613378903
-118.936696,34.045389,9,299389c35b,8124,8614488280
-118.942842,34.045559,9,3c8d0d53f1,8229,8586425227
-118.911334,34.045166,9,2b26e61859,8513,8577111696
-118.9345,34.045166,9,cd3aff452f,8384,8577074362
-118.937049,34.044072,9,161ba4c004,8372,8576928032
-118.9115,34.045166,9,e67e3a3fac,8532,8571983695
-118.9115,34.045166,9,25464f45fa,8377,8571985977
-118.935167,34.050666,9,bd79a96a26,8234,8552716830
-118.935167,34.050666,9,1aa7040c56,8106,8552686970
-118.933667,34.044333,9,38ef14d807,8505,8552634964
-118.9345,34.043833,9,4105756b3c,8381,8551541411
-118.934334,34.045333,9,e8dcf82f34,8367,8552601266
-118.932999,34.060445,9,1b49db4c0c,8230,8543877640
-118.91623,34.0812,9,3917d38c1c,8367,8542779015
-118.92939,34.07265,9,fc34230345,8374,8542778363
-118.927651,34.053494,9,263bdc5538,8508,8542779405
-118.92781,34.05539,9,cfe5626658,8388,8542780299
-118.935703,34.045121,9,4ef203906f,8386,8543875104
-118.937741,34.048143,9,2fbe41c058,8527,8542775811
-118.940466,34.055183,9,a4b6b3903d,8092,8542772601
-118.938556,34.050934,9,3bbca92bba,8370,8543874052
-118.942548,34.057032,9,71afc6c376,8383,8543872730
-118.954167,34.054333,9,bec7cef498,8103,8529424766
-118.934444,34.045176,9,89cc2038f0,8091,8527242676
-118.937231,34.043643,9,8f6d33c8ea,8102,8526297926
-118.933892,34.044864,9,312bb7244d,8112,8526296590
-118.937207,34.043466,9,45081362ae,8506,8525186713
-118.937245,34.043654,9,00078d512f,8521,8525184875
-118.937834,34.0435,9,e2197f8250,8250,8512524930
-118.9345,34.044,9,6f5545f65d,8101,8511413241
-118.934167,34.044,9,50e5e5799a,8252,8511413179
-118.936,34.044166,9,0045ca3cba,8378,8511413121
-118.927778,34.051944,9,acbcd390c2,8511,8501654487
-118.926945,34.049722,9,0f5b2e8121,8513,8502758884
-118.907223,34.043333,9,245dea7de8,8233,8502759286
-118.927223,34.058055,9,5c253b3aff,8112,8501654755
-118.919167,34.062777,9,6a27db3200,8385,8502760796
-118.907223,34.043333,9,81bbea401d,8522,8501654113
-118.907223,34.043333,9,e70a09f159,8387,8502758600
-118.907223,34.043333,9,807d60a2cd,8107,8501653417
-118.907223,34.043333,9,068cc9a5ec,8370,8502758110
-118.907223,34.043333,9,374dff11b0,8252,8502757946
-118.907223,34.043333,9,aa68fe371a,8251,8501652697
-118.934501,34.043842,9,6209975fda,8505,8501515203
-118.934485,34.043843,9,e1876f210e,8514,8501516197
-118.933426,34.045283,9,4cfd374940,8085,8502627538
-118.937026,34.043669,9,36786e1e06,8236,8502618398
-118.936815,34.043408,9,88cc6c45fa,8525,8502615350
-118.936711,34.043371,9,a2ef5e550e,8094,8502616266
-118.937026,34.043669,9,b830c6e054,8229,8502619078
-118.934305,34.044187,9,d18829cfae,8092,8501514507
-118.933328,34.044545,9,15d85fe222,8531,8502623458
-118.933448,34.045272,9,5d0ffa6c94,8098,8501521351
-118.933491,34.044341,9,f722cb1a60,8102,8502625688
-118.933776,34.044306,9,43128cd3ef,8382,8501517101
-118.933257,34.044568,9,9caf6f1f20,8513,8502624520
-118.936891,34.043501,9,50fd3ecc60,8527,8501504635
-118.937613,34.043929,9,b09b7125a1,8391,8501506559
-118.93679,34.043605,9,14b47d4b54,8369,8502614300
-118.936776,34.043811,9,02f99ce2cc,8227,8501508075
-118.938004,34.044365,9,c684916599,8237,8501503577
-118.93761,34.043914,9,af94e5963d,8250,8501505565
-118.934125,34.044962,9,397189f5e2,8250,8487168325
-118.93984,34.04708,9,a5f0d0c92f,8234,8463841666
-118.935167,34.046666,9,3e98c78bac,8325,8438988541
-118.931667,34.045833,9,c57640755c,8213,8422227541
-118.934126,34.044962,9,6fd465b877,8498,8373905265
-118.900667,34.041,9,5918c1d249,8235,8374948078
-118.900667,34.041166,9,bdc46cdb7c,8073,8374948772
-118.900667,34.041,9,8139812d53,8195,8373874835
-118.900667,34.041,9,e2c1fbee67,8512,8374948222
-118.900667,34.041166,9,909c051f98,8211,8374948314
-118.900667,34.041166,9,13cbf0c8c2,8368,8374948704
-118.900667,34.041166,9,e8eb465401,8336,8373874933
-118.900834,34.041,9,1327196237,8491,8373875185
-118.900667,34.041166,9,b7d3c04edf,8326,8373874321
-118.900667,34.041166,9,b648a677bd,8234,8373874713
-118.933739,34.058881,9,55e55009ef,8492,8356043810
-118.937537,34.043556,9,7f10714917,8376,8355758582
-118.936765,34.043325,9,d885564145,8491,8354815270
-118.9367,34.043289,9,facf19848e,8094,8351862284
-118.935327,34.043846,9,483036e648,8514,8349913379
-118.933289,34.044104,9,9335af3480,8196,8347004533
-118.933289,34.044104,9,0be933273d,8359,8345949943
-118.933289,34.044104,9,dd7f1d0285,8493,8343368735
-118.937264,34.044264,9,e64c1e26a2,8500,8323573683
-118.933875,34.04501,9,92b7c83efd,8078,8316210074
-118.933875,34.04501,9,b82a7ecb6b,8360,8315132943
-118.933875,34.04501,9,8bb21f5e02,8076,8315104705
-118.9361,34.043369,9,3dfb7f34b5,8218,8301378434
-118.933256,34.044054,9,3b258108a8,8496,8300320923
-118.934437,34.043592,9,e7ee672c0c,8498,8301375068
-118.9361,34.043369,9,2881800dd1,8221,8300324613
-118.933256,34.044054,9,bf93ac4138,8500,8301372462
-118.934437,34.043592,9,a18a2e1306,8503,8300323997
-118.933256,34.044054,9,f6db77ba0d,8080,8300320161
-118.934437,34.043592,9,93577623c7,8071,8301376598
-118.931626,34.046116,9,82296aa22c,8364,8301371724
-118.934437,34.043592,9,3533320f06,8224,8300322883
-118.915512,34.04305,9,1efc0bb85d,8356,8287541265
-118.915512,34.04305,9,ce2b2edfef,8214,8287541177
-118.944223,34.046433,9,f63d26690f,8489,8282766343
-118.921662,34.045077,9,5fe01c8499,8215,8282759137
-118.929167,34.046833,9,7839202070,8206,8282048214
-118.929167,34.046833,9,e6e0884f3d,8340,8282047144
-118.929167,34.046833,9,0cf5f0bfe5,8202,8282046600
-118.933834,34.044333,9,96c93ff26c,8495,8276249611
-118.907001,34.041333,9,0199de9a2d,8347,8262388905
-118.907001,34.041333,9,704a68152a,8493,8263456502
-118.93396,34.045215,9,526c4009bc,8203,8230475376
-118.948777,34.04735,9,7254c36e34,8489,8219979092
-118.936833,34.044833,9,7db3965303,8065,8218447408
-118.936747,34.043391,9,f6523a7fb9,8095,8502617480
-118.934126,34.044962,9,7e267400a6,8056,8355947845
-118.93396,34.045215,9,6af610f552,8067,8217330265
-118.933875,34.045438,9,b81f4aa2fb,8478,8214658762
-118.933875,34.045438,9,b18894900d,8068,8206529253
-122.289398,37.223866,6,4662c73a95,5490,9308770542
-122.310039,37.216825,8,19d40dbb97,7375,9306002193
-122.336478,37.224344,6,6fc26db2bc,5543,9252210763
-122.351709,37.182011,9,a889093ae7,8405,8926713725
-122.346403,37.197652,6,33f0dde2bd,5446,8926716575
-122.343817,37.201097,9,b6e986b9e5,8270,8781477658
-122.343817,37.201097,8,8b107113d2,7429,8774900921
-122.343817,37.201097,3,0ab7b3074c,2811,8781480928
-122.343817,37.201097,8,80e0a23df0,7291,8781488612
-122.343817,37.201097,6,945d6e2e41,5467,8781467608
-122.343817,37.201097,4,4f3df17890,3711,8781474368
-122.343817,37.201097,3,af08a9be6a,2860,8774922339
-122.343817,37.201097,3,517b866bfd,2845,8774890787
-122.343817,37.201097,3,d358593e1a,2853,8781454080
-122.325897,37.210968,8,682831f37d,7318,8731721047
-122.297273,37.215316,9,c210e0a11a,8257,8712039077
-122.336478,37.224344,9,1baf3725e2,8401,8695804585
-122.336478,37.224344,9,defdbd29fa,8261,8696924664
-122.327206,37.211953,9,3bd5781dca,8395,8679119911
-122.311878,37.220946,9,13b334e188,8538,8667967008
-122.349236,37.212231,9,1fa112e89b,8259,8667510356
-122.332026,37.208054,9,09da289092,8247,8630764154
-122.312994,37.218172,9,a5fc488473,8521,8630756092
-122.309999,37.222071,9,5dd1902da6,8522,8629653003
-122.288395,37.220736,9,d48df5a4ff,8248,8629656587
-122.335103,37.205726,9,c8221d09e3,8256,8630766388
-122.309972,37.221983,9,044722c0ea,8399,8629652761
-122.289248,37.222134,9,a20159913a,8544,8629655337
-122.333341,37.208072,9,4edb20ca74,8252,8630765018
-122.317506,37.217837,9,b15e2639cf,8126,8629650475
-122.295473,37.216297,9,593ea9817b,8244,8630763164
-122.318265,37.207746,9,dbbf7fe981,8521,8629658421
-122.309526,37.216608,9,fa4949c7a4,8126,8629652267
-122.298617,37.219117,9,5142c8472b,8390,8630759478
-122.31428,37.209447,9,696652900b,8100,8629658195
-122.294351,37.217332,9,86b2887c1f,8249,8630762804
-122.289199,37.222327,9,0eea8c6fbf,8265,8630760478
-122.310003,37.222065,9,d3f8895732,8252,8630758712
-122.282298,37.223871,9,c421f970df,8532,8630761054
-122.281262,37.223102,9,9562bc21a9,8242,8630761368
-122.292195,37.222349,9,4ac78df9bd,8545,8629654287
-122.311137,37.217893,9,7fbd5be543,8265,8629651483
-122.293389,37.217912,9,e51a503681,8397,8629657059
-122.310119,37.216895,9,67225a2f2e,8254,8629651731
-122.287482,37.221461,9,0cde114034,8240,8629656349
-122.334031,37.207013,9,f0fce9436f,8540,8629660643
-122.293016,37.218156,9,eba02cdc66,8114,8629656831
-122.333477,37.207827,9,8746a12039,8121,8629660393
-122.332026,37.208054,9,3d1bd8ff79,8528,8630764458
-122.333428,37.20801,9,c82572126d,8247,8630765296
-122.298617,37.219117,9,798abe00cc,8125,8629653695
-122.297885,37.215301,9,1ebaf3d444,8260,8630763426
-122.312401,37.217977,9,1d07bafe9d,8398,8629650999
-122.309748,37.216556,9,46968369f6,8103,8629652003
-122.325053,37.214326,9,a764afc802,8391,8629649235
-122.325117,37.214238,9,44cef3e57a,8527,8629648883
-122.324734,37.214459,9,88568bfc4c,8404,8630754700
-122.334302,37.210226,9,e927a3bdc3,8389,8629647643
-122.324064,37.215374,9,b4f64a1eae,8262,8629649745
-122.336724,37.204835,9,b7736c66a1,8541,8629646125
-122.328391,37.213929,9,d5aa69968a,8101,8629648247
-122.336207,37.205413,9,f78bd3f275,8264,8630751674
-122.334604,37.209487,9,b7bd9e581a,8112,8630752562
-122.337121,37.204421,9,214204b5c1,8125,8629645863
-122.3349,37.2082,9,bf8e28791e,8254,8629647093
-122.334168,37.210596,9,cdf50584cf,8523,8630753166
-122.318564,37.217956,9,9b02f60076,8533,8630755386
-122.325441,37.230841,9,6b3b6fc126,8227,8543189173
-122.339517,37.186208,9,a4aabfce87,8374,8513880856
-122.339556,37.186216,9,eef29b1ed3,8247,8513881078
-122.338253,37.185966,9,2f050b5648,8226,8512690668
-122.337212,37.203822,8,de80073c56,7118,8157026823
-122.337212,37.203822,8,25b274b4ee,7247,8157029699
-122.337212,37.203822,9,e1bc57bb1d,8062,8157057282
-122.337212,37.203822,9,cbd5940bd6,8487,8157058474
-122.337212,37.203822,8,d02419ff83,7123,8157061680
-122.337212,37.203822,9,cd612fdce4,8340,8157060732
-122.337212,37.203822,9,a01e6a1fd1,8341,8157055796
-122.345812,37.196388,9,8e01eba6f5,8489,8157032029
-122.337212,37.203822,9,9f82f05ebb,8349,8157025739
-122.337212,37.203822,9,2106909429,8348,8157023091
-122.345812,37.196388,8,b29b75e756,7278,8157033007
-122.337212,37.203822,9,4c67f5c202,8338,8157027601
-122.337212,37.203822,8,9c67b96c92,7135,8157062688
-122.337212,37.203822,8,1c11320e53,7124,8157025209
-122.337212,37.203822,9,2709541ffa,8339,8157058872
-122.345812,37.196388,9,20d36bb93f,8339,8157066112
-122.329909,37.225382,9,099fa0512b,8187,8133165957
-122.329909,37.225382,9,1fdfef5ba6,8051,8133147015
-122.329909,37.225382,9,f821e49203,8046,8133158719
-122.329909,37.225382,9,7eff0218c1,8046,8133191342
-122.329909,37.225382,9,531c004832,8187,8133143423
-122.329909,37.225382,9,84d0fabd26,8186,8133166032
-122.329909,37.225382,9,6dd4c416d1,8190,8133181848
-122.329909,37.225382,9,cb7aff1011,8326,8133180560
-122.329909,37.225382,9,0877081097,8324,8133179190
-122.329909,37.225382,9,a216bb750f,8191,8133189752
-122.329909,37.225382,9,aff119edc9,8192,8133149401
-122.329909,37.225382,9,6da31772ab,8475,8133186684
-122.329909,37.225382,9,0fa3d1ff00,8050,8133171462
-122.329909,37.225382,9,dafd31c838,8334,8133168526
-122.329909,37.225382,9,de38a44476,8470,8133177366
-122.329909,37.225382,9,42f15a5244,8467,8133184148
-122.329909,37.225382,9,f9641c7750,8185,8133137377
-122.329909,37.225382,9,3580d5fc1c,8049,8133161279
-122.329909,37.225382,9,6251a1723a,8193,8133125657
-122.329909,37.225382,9,2e2c7ab046,8193,8133135057
-122.329909,37.225382,9,5890ec5f9c,8334,8133143204
-122.329909,37.225382,9,497ec91941,8466,8133105995
-122.329909,37.225382,9,7ea64fa777,8044,8133139558
-122.329909,37.225382,9,4e72afc9ea,8054,8133150842
-122.329909,37.225382,9,f939da5274,8465,8133119647
-122.329909,37.225382,9,5fa39fbf21,8047,8133153942
-122.329909,37.225382,9,06ce801379,8196,8133107737
-122.329909,37.225382,9,4882603be6,8056,8133114075
-122.329909,37.225382,9,038edabf05,8050,8133130999
-122.329909,37.225382,9,5bae0b6f32,8189,8133142162
-122.329909,37.225382,9,2a5bb8fd60,8468,8133128883
-122.329909,37.225382,9,aebf7a039d,8329,8133148508
-122.329909,37.225382,9,c8beee1f61,8195,8133144780
-122.329909,37.225382,9,e1751d6492,8474,8133136572
-122.329909,37.225382,9,1d8b1f7b98,8044,8133097599
-122.329909,37.225382,9,fc518b07fd,8047,8133082499
-122.329909,37.225382,9,282c639e53,8195,8133127918
-122.329909,37.225382,9,1e853ccaca,8194,8133126126
-122.329909,37.225382,9,469ef8d800,8464,8133102449
-122.329909,37.225382,9,a9e87ddb78,8056,8133078221
-122.329909,37.225382,9,ed1b03b911,8465,8133107278
-122.329909,37.225382,9,6a8672c3c7,8056,8133076207
-122.329909,37.225382,9,bb19bb99ee,8189,8133121142
-122.329909,37.225382,9,fb44579dbe,8327,8133103847
-122.329909,37.225382,9,4b2ea81b8e,8472,8133122596
-122.329909,37.225382,9,e90d21e066,8474,8133113578
-122.329909,37.225382,9,e26cd1fb3f,8465,8133091361
-122.329909,37.225382,9,c35a886344,8186,8133115974
-122.329909,37.225382,9,ac1f9f2072,8045,8133111536
-122.329909,37.225382,9,6ab8353e44,8187,8133056277
-122.329909,37.225382,9,a5e754663b,8474,8133081276
-122.329909,37.225382,9,1d8edf6aea,8051,8133099184
-122.329909,37.225382,9,0561e681a7,8336,8133079126
-122.329909,37.225382,9,3d380bfc60,8049,8133062633
-122.329909,37.225382,9,d23c958073,8193,8133072662
-122.329909,37.225382,9,6308aed435,8467,8133060655
-122.329909,37.225382,9,36e5460e45,8463,8133097264
-122.329909,37.225382,9,ebf3dbbdb0,8334,8133050165
-122.329909,37.225382,9,00abba9092,8466,8133071584
-122.329909,37.225382,9,14298443a6,8329,8133068259
-122.329909,37.225382,9,e7219331d1,8046,8133059289
-122.329909,37.225382,9,24b688c425,8475,8133057521
-122.329909,37.225382,9,04d8bf3037,8046,8133091676
-122.329909,37.225382,9,53aaaf5cf4,8471,8133045368
-122.329909,37.225382,9,e3d4749f00,8192,8133046376
-122.329909,37.225382,9,512d807a25,8476,8133040948
-122.329909,37.225382,9,a2bfebae85,8326,8133042423
-122.329909,37.225382,9,8b8d170e82,8323,8133036209
-122.329909,37.225382,9,fab154d527,8330,8133024189
-122.329909,37.225382,9,6b16b05939,8324,8133049694
-122.329909,37.225382,9,5f23dbcd9f,8327,8133065464
-122.329909,37.225382,9,431da65f39,8183,8133026181
-122.329909,37.225382,9,32aca5d16a,8193,8133059610
-122.329909,37.225382,9,6eccee6ce8,8190,8133042392
-122.329909,37.225382,9,020c9c24ab,8054,8133021145
-122.329909,37.225382,9,aa516131b2,8335,8133016979
-122.329909,37.225382,9,b05e14f3a6,8053,8133034153
-122.329909,37.225382,9,8aedbc9bf0,8465,8133067180
-122.329909,37.225382,9,5257136b4b,8328,8133055328
-122.329909,37.225382,9,b96fedd3b1,8470,8132982023
-122.329909,37.225382,9,f024825de7,8054,8133007812
-122.329909,37.225382,9,79055a536e,8195,8133032868
-122.329909,37.225382,9,ddaf5672a7,8050,8133031468
-122.329909,37.225382,9,5a5984367b,8189,8133026406
-122.329909,37.225382,9,673e170515,8048,8132987381
-122.329909,37.225382,9,fa648a5cdf,8476,8133018652
-122.329909,37.225382,9,e267800edf,8050,8133010219
-122.329909,37.225382,9,37645837a7,8468,8133038934
-122.329909,37.225382,9,37ac1a7407,8334,8132995753
-122.329909,37.225382,9,0fbf2614e0,8330,8133016958
-122.329909,37.225382,9,a132263f0c,8330,8133001709
-122.329909,37.225382,9,d1fbc046f8,8473,8133030208
-122.329909,37.225382,9,48d8457bee,8186,8132996995
-122.329909,37.225382,9,ba5b9e622b,8326,8132999955
-122.329909,37.225382,9,d573b05b5d,8194,8132994257
-122.329909,37.225382,9,cc675ef0c6,8334,8133013478
-122.329909,37.225382,9,59ddd2ca6c,8193,8132993117
-122.329909,37.225382,9,50e2806820,8054,8132984613
-122.329909,37.225382,9,d1e5329ab0,8472,8133008869
-122.329909,37.225382,9,28a5f8e0e3,8466,8133011096
-122.329909,37.225382,9,8e8ecca6f3,8466,8132964715
-122.329909,37.225382,9,9585d2a21f,8473,8132981030
-122.329909,37.225382,9,63516b719d,8187,8132956195
-122.329909,37.225382,9,90e9599b27,8466,8132977946
-122.329909,37.225382,9,8bc5938771,8327,8132995150
-122.329909,37.225382,9,89a1a2f2a8,8472,8132961421
-122.329909,37.225382,9,750bc3aaa9,8183,8132973099
-122.329909,37.225382,9,46865faaa3,8190,8132982152
-122.329909,37.225382,9,a27058af04,8046,8132963155
-122.329909,37.225382,9,bb7eae0e61,8325,8132959837
-122.329909,37.225382,9,bf0a314bfd,8047,8132947709
-122.329909,37.225382,9,9185fee966,8323,8132977609
-122.329909,37.225382,9,3c1ab6449d,8463,8132970951
-122.329909,37.225382,9,72e2e99a55,8323,8132979720
-122.329909,37.225382,9,a1a977cfbd,8048,8132994018
-122.329909,37.225382,9,8ffd3b495e,8188,8132996816
-122.329909,37.225382,9,e663f73f7a,8050,8133006486
-122.329909,37.225382,9,9a3284e4ab,8471,8132985426
-122.329909,37.225382,9,bcd4b4df1b,8045,8133003548
-122.329909,37.225382,9,3d8d1894d4,8331,8133002558
-122.329909,37.225382,9,07840b8974,8056,8132949389
-122.329909,37.225382,9,4b7af1e40b,8184,8132943007
-122.329909,37.225382,9,cac20ae431,8325,8132942584
-122.329909,37.225382,9,8a3b135d41,8184,8132930151
-122.329909,37.225382,9,2d62b1aafa,8051,8132925119
-122.329909,37.225382,9,f4d2c5fb6c,8187,8132937091
-122.329909,37.225382,9,fdcd8030f2,8324,8132973496
-122.329909,37.225382,9,d153b5b0db,8328,8132950874
-122.329909,37.225382,9,e506ee72d6,8051,8132934363
-122.329909,37.225382,9,417199c3f4,8336,8132966814
-122.329909,37.225382,9,d35ebc8cf6,8471,8132914259
-122.329909,37.225382,9,f177e32edd,8473,8132931831
-122.329909,37.225382,9,d0b74c769b,8189,8132947572
-122.329909,37.225382,9,59f898ff9f,8187,8132941391
-122.329909,37.225382,9,5af686a702,8332,8132965314
-122.329909,37.225382,9,824a403508,8195,8132946056
-122.329909,37.225382,9,4136fba6b8,8330,8132917133
-122.329909,37.225382,9,c082207c68,8325,8132971568
-122.329909,37.225382,9,bf84c0170c,8044,8132955812
-122.329909,37.225382,9,ee8a4fabff,8465,8132926607
-122.329909,37.225382,9,d272366b3c,8049,8132894813
-122.329909,37.225382,9,9d05144029,8050,8132896744
0.0,0.0,6,300667a248,5321,8916520356
-122.329909,37.225382,9,4e746bd751,8186,8132921633
-122.329909,37.225382,9,61943de640,8049,8132909133
-122.329909,37.225382,9,210e1ba3e5,8335,8132904991
-122.329909,37.225382,9,b5735c4b45,8332,8132923988
-122.329909,37.225382,9,edae524c09,8194,8132930224
-122.329909,37.225382,9,0c03be35fd,8329,8132913820
-122.329909,37.225382,9,73dd15414a,8463,8132933734
-122.329909,37.225382,9,04521748cd,8468,8132888683
